Case	MYCL	MUC1	CDKN2A	NFIB	FGFR2	WWTR1	SMO	FGFR1	MECOM	MLF1	PBX1	PAX8	WT1	ERBB2	EGFR	ACKR3	CDKN1A	NDRG1	EPAS1	FGFR3	PTPN13	LRIG3	SDC4	ELF3	CBLC	GNA11	PTK6	FAT1	MET	ERBB3	CDH1	PTPRK	ALDH2	AXIN2	RNF43	FGFR4	WNK2	ETV4	CCND1	FKBP9	AFDN	ID3	FBLN2	SFRP4	ELN	CREB3L1	PDGFRB	CDH11	COL1A1	COL3A1	TNC	PRRX1	MYCN	GATA3	CDKN2C	BIRC3	CD74	LCK	CD79A	CARD11	CCR7	PRF1	TENT5C	IGF2BP2	GATA2	LMO2	LYL1	CCND2	KLF6	JUN	CSF3R	PER1	CXCR4	TNFAIP3	CIITA	SH2B3	PIK3R1	CYLD	CHD2	KMT2C	KMT2D	MDM4	RBM15	PTPRC	LYN	CDK6	MYB	TEC	CHST11	RUNX1	GAS7	FES	JAK3	LCP1	VAV1	IKZF1	FLI1	CSF1R	KLF4	MAFB	Cluster
TARGET-20-D7-EC-CBFA2T3_GLIS2-1	-0.2383393043046489	-0.6716102492620076	-0.6297195068225278	-0.0024798894582742	-0.7355569960773931	-0.5250117141008829	-0.3806131461451899	-0.378256624674516	-0.5885331206731044	-0.7458327246089902	-0.565338076934783	-0.6565325077363934	-0.5353529922685334	-0.3052569188302699	-0.2420133068651302	-0.3170265875126986	-0.4774460016544325	-0.5840669213113098	-0.1492511430539288	-0.3447069105248276	0.1148501032937452	-0.5626408181894992	-1.1144364992189455	-1.0586275488763344	-0.9111439690128031	-1.0755760079335024	-0.5821683069226803	-0.7145386750108795	-0.7256034604607937	-0.991191967025454	-0.9251250978680714	-0.9197003600769968	-0.7210724528831113	-0.5166737308889124	-0.5028485959735645	-0.4446564639173855	-0.6845760917503393	-0.734613694794812	-0.4517778258844421	-0.911484821927217	-0.9345500433044291	-0.5523850991963869	-0.2579863617690983	-0.4512958615980951	-0.276524059923431	-0.4387847368474242	-0.7852235904573982	-0.6163746607647973	-0.427822823534678	-0.5380259433370324	-0.3413055847613931	-0.327541862065893	0.0548371849087395	-0.1353129534041828	-0.4941901919418441	-0.4596826666504681	-0.0961183740337345	-0.3666155167897602	-0.1802136196998501	-0.2365990185890238	-0.2499308076175625	-0.3083836523367102	-0.0552422403509625	0.981759255589714	1.5948281004971283	0.3985246084624393	1.3375390874567623	0.6673885350895213	-0.0848817842043282	-0.5629844447861789	0.571320715360105	-0.1722758645443697	-0.4439772350333388	-0.2957649124800741	1.080527680680423	1.048798569487125	0.6588063996043818	-0.3337122860036273	-0.2094399871437785	1.0122224026109226	1.9104935074996736	0.2941673184296373	0.6920846218356871	0.3259917235887711	0.2700841788327894	2.516441992568698	2.450389737904129	0.5139232757260366	1.2121079011240428	2.3831118677597	0.0065153072839551	0.3560529169228347	1.3877970454348896	0.85342541324237	0.427980911526228	1.6108508447751315	2.645809230058422	0.7292824083926353	0.2923575237645601	-0.3782062055759848	2
TARGET-20-D7-EC-GFP2	-0.1951680417820948	-0.681541405482415	-0.630194280179975	-0.1412224406084296	-0.7292685714500535	-0.672063965209243	-0.0292025096844316	-0.3831476264191412	-0.6689450749374474	-0.777250008155971	-0.567430986988291	-0.6520483971750499	-0.5645402082282831	-0.3012093138369491	-0.2437022463933343	-0.354944324568215	-0.4434896129171604	-0.5728697011489846	-0.3599715364841863	-0.3159758949287324	0.0698523012852417	-0.5548873793695278	-1.100110055464975	-1.058705458591986	-0.9111977979010322	-0.9263444024968196	-0.5814671709386889	-0.713762378734899	-0.7409851874089494	-0.990300347041158	-0.9277821390248848	-0.968660977129418	-0.6640201427428852	-0.5177978585115321	-0.4716819836698622	-0.430499705403136	-0.6822240187423969	-0.710704331191216	-0.523181396149261	-0.8412051943752905	-0.990849511729372	-0.4990711319466946	0.1254416591975164	-0.4607811004854828	-0.2791023627143146	-0.4651285138850386	-0.7702943345839262	-0.6166870976974403	-0.4278270336324336	-0.5381488338386139	-0.3397078225591714	-0.3282268979113733	0.1174434334068838	-0.1894468647363179	-0.3581279473986704	-0.4678338685998717	-0.3376058559271948	-0.353284402611227	-0.1849918978190629	-0.1942875701292118	-0.257023102907535	-0.2662976108601906	-0.0454414799516406	0.0372456019285456	1.7742090155127632	0.6499630588311499	2.4366523869581957	0.5426140788633799	-0.0962089241151087	-0.5233633931417953	0.4113984668840193	-0.2644198167901062	-0.40313063431392	-0.3055712619952188	1.685911265747961	1.0236320371788483	0.2169408129740783	-0.3427862861007528	-0.2737708675957772	0.2878553269409745	1.2604895524211104	0.4463040229007698	0.8628189632958629	0.2446740811741199	0.0482709291512716	1.7732884264023063	1.04572655434526	0.2694915085185155	0.9567432272488676	0.7098846716411797	0.0995835670274142	1.4279316625505176	1.9399199951421564	0.6156471188703452	1.1610582357891788	1.1081376291416525	2.256409000864835	0.8762467330996315	0.2958467378623235	-0.4188930949840443	2
TARGET-20-D7-EC-mock3	-0.1808043689353714	-0.6739690840333197	-0.6225596831820408	-0.1389607807645473	-0.7306370369129979	-0.5537233366113854	0.0754799484599283	-0.319056559543709	-0.6626888779185645	-0.7811968153164032	-0.5906956538149674	-0.650636367387977	-0.548440703043749	-0.2991581458486314	-0.24271766281187	-0.2903521316252066	-0.3771922619500609	-0.5625233900707199	-0.0790263659035149	-0.3113362892429453	0.010129578366739	-0.5558941243325861	-1.1030892758512023	-1.058864274550814	-0.9127819051832008	-0.8340629262101635	-0.5825501136466359	-0.7128731666369577	-0.7310873072533727	-0.9921600115798324	-0.9207599588247352	-0.9606906441208845	-0.6468167787110399	-0.5175929070665242	-0.4894750964465911	-0.4254432922901328	-0.6816135570456789	-0.7150510910643347	-0.4731850385246309	-0.8247584713652101	-0.9566839959705784	-0.4524599999913628	0.1791577810604659	-0.4626787829393663	-0.2103595251457447	-0.4479928548778329	-0.7653603587622031	-0.6081645124792356	-0.427796720928593	-0.5380759825831853	-0.3405000128637906	-0.330106569438606	0.1812127491541975	-0.1588945514608204	-0.3337062174718102	-0.4739586863111532	-0.0758129649669289	-0.3557199565790789	-0.1725054662550971	-0.126209125622122	-0.2429201267728142	-0.2440134468076098	-0.0477422112577338	0.2946429943631113	2.4835365470471187	0.659818797444671	3.311491156583805	0.6056923169862765	-0.0445753258652937	-0.495975861214012	0.7388756327111222	-0.2000369460111161	-0.3579717471623269	-0.3100612318592377	1.6820311615714667	1.2618971068947564	0.1152443359431709	-0.3997029517099725	-0.2818425329728278	0.350208198428525	2.106655569089164	0.2189669171311505	0.8740314328000698	0.1850700625698021	0.0997899719213206	1.6196866611558227	1.209519227336702	0.1623647285764236	1.3846355916579998	1.2506657300302428	0.1618105529232839	1.348858288844876	2.3643741152645807	0.6744471564690045	1.142864557164718	1.2949387895692164	2.902279229937254	1.2423259167420808	0.5871210160466461	-0.3224441666976522	2
TARGET-20-PAUYEV	-0.3231126136942491	-0.6831412653420857	-0.639663594559231	-0.7861381718487787	-0.7264990580131423	-0.919028683563982	-0.7841433750941362	0.0945947464568307	-0.909030261617266	-0.6981741549593459	-0.8645635505269109	-0.6424854888566098	-0.6145328581371269	-0.3112648881350454	-0.2416459814520454	-0.548907827420904	-0.4764591397631733	-0.1600234812410479	-0.88138655865638	-0.366769115657744	-0.5070683042464633	-0.7165075110509459	-1.0998860971090327	-1.0578454551922936	-0.9123512740773686	-1.2724704039629573	-0.5707279890848804	-0.7192105671445078	-0.7647485235101255	-0.9892609728880356	-1.0186262036411966	-1.064648118684245	-0.8963399948056286	-0.5006378329794982	-0.4764559998688908	-0.4506714387579724	-0.7006635529344343	-0.7659540519101413	-0.749764160656688	-1.1466883744222969	-0.7733830586215699	-0.5921026713421103	-0.5605981722275273	-0.4568270664762204	-0.4871449721205348	-0.4876639951940271	-0.7209545763666947	-0.5618544160186048	-0.4271341567943004	-0.5359748248256077	-0.2561478033334325	-0.323590374810866	-0.2248804885164887	-0.1956641054874197	0.9057186175888424	-0.0895564504017139	-0.4309570434651046	-0.0540527575821031	-0.1664006565432549	-0.3211645137847803	0.366123589989611	-0.2444534885281417	0.0847623505649708	0.6032162108861613	0.0607198340834991	0.966652985230694	0.3502794114229738	0.9806773238844	0.3253032345511746	-0.142041579879442	3.577489283003018	0.1261072735818448	-0.1294226922816232	-0.0908483416690694	3.2734228275794366	0.3402606924266221	3.034986452031861	2.053037082876787	2.335270609220482	2.725538977260395	1.7175041764928929	2.993471147123625	2.054969361649306	2.3495080096544507	1.014880717825513	2.3224097718633363	1.7690420103058335	1.648036313489442	0.204833567892931	1.2572823010100316	0.7807447693847901	1.0099091003629754	2.1123506183531138	0.5161324525398827	0.5655964494172151	1.3382900881940945	0.6987390365996715	-0.536960845813798	-0.5158923484974919	-0.6170355895062885	2
TARGET-20-PAWSJC	-0.2962442535926967	-0.6842766778677672	-0.6332300132155172	-0.8077815712032634	-0.7298984999964883	-0.9532115550587292	-0.7659225148733328	0.2512015223890472	-0.9114089702210452	-0.8196956488791152	-0.8736328274254458	-0.662797861462268	-0.566746765937888	-0.3090632099426121	-0.2458304616732685	-0.3072429045720052	0.0196343252725975	-0.2234301464518909	-0.6813328035095579	-0.3629199367101224	-0.5117820746597253	-0.7263946481508319	-1.0033830157856911	-1.0568775768016994	-0.9132932796213766	-1.1483385708638636	-0.6017931725340032	-0.7330639270513242	-0.7665933198965691	-0.9895411963116716	-1.0307899310149204	-1.1010371341615623	-0.6898913555753914	-0.5115375234640149	-0.5011078520756653	-0.4527503195046692	-0.6999453627030015	-0.7713012218445102	-0.7929128188838472	-1.211316403300159	-1.1770810256456217	-0.5680536030168664	-0.5855305343929867	-0.4684606849978542	-0.4428924400088613	-0.4878846690466077	-0.7761912314934373	-0.6434872434752567	-0.4277107296819342	-0.5382550445914775	-0.3377594626207839	-0.3311926018765626	-0.1076532789480684	-0.1423396410120763	-0.0043625849828191	-0.2972922294946	-0.496394086700269	-0.2886391302317089	-0.1927706551700414	-0.2034846018866807	-0.1222654116757976	-0.2578296285202099	-0.010719866872819	0.2579075174554205	0.2874166645564789	0.4541876099676874	0.6936365189352734	1.5534457819618108	2.1226819009619287	0.6693529733215383	2.386443078327898	0.768589223514265	0.3173705056903196	0.976217674821086	1.7220423966004548	2.688248680209512	1.1699844689964265	1.2283768307165268	1.8099310125053232	1.6612450963145842	1.7524656999294923	3.018396433816713	2.4349813620692324	1.6834017127801872	1.8428256930779956	0.6125319499430177	0.6525396678155612	0.624427047820093	0.8292685789128412	2.8019690665994816	1.1197150603924204	1.703006565186562	0.6052368030806163	1.2214608382789471	1.1291353074924952	0.3341076158201049	1.4849413860020872	0.5496863021369949	0.8054568551608339	-0.1461610028655239	2
TARGET-20-PAUXNH	-0.3232820176570596	-0.678679782509017	-0.6367787428872843	-0.8053828410658126	-0.724055369686456	-0.9464844057394648	-0.7268211554238238	0.1948775040587768	-0.9104613545984016	-0.5682787936350312	-0.8728290286367797	-0.6023765150046433	-0.549617185234889	-0.3053589174809928	-0.2452889407034632	-0.49723327764512	-0.2653293816563377	-0.173546431068387	-0.8616457105069008	-0.3700703096818474	-0.5323131635708217	-0.7263495700181577	-1.0577624016172602	-1.0528921951933692	-0.9122282366185596	-1.2579263472238265	-0.5945249608979739	-0.7275945669250976	-0.7645126591319501	-0.9812109181726776	-1.0299596056534164	-1.089120628450173	-0.8794012979127347	-0.512990815528617	-0.4283614349293316	-0.4470528682363444	-0.697485561160344	-0.7650366453037545	-0.7755734657666796	-1.1276384908108292	-0.460532965181999	-0.5862079907733782	-0.515033824375907	-0.4583471164685452	-0.4569052657033582	-0.4845277516528058	-0.7541793329081368	-0.6364921277055287	-0.4273591865193389	-0.5378826937303985	-0.3328029205797209	-0.3311926018765626	-0.1117373065172945	-0.2092869238644877	0.336995010435294	-0.1387490683288563	-0.5064971045452179	-0.2524408704661221	-0.1633856082514742	-0.3767548943659864	-0.0797157206582242	-0.3493695895118999	0.1061765262964096	0.0072729012129878	1.3638171513515762	0.187289884040657	1.2208453434873083	1.0358220869056716	2.222819265696232	1.598237563321682	4.025172833592458	1.390904673101817	0.5935085646338026	1.3466531831841275	1.723052970357034	0.6767637970640492	1.0272205546657986	1.90409493294922	1.5554373806301418	1.3406141924453543	1.7818196065222338	2.8715900802091667	1.9769247680905735	2.4849655648181828	1.497075672710111	1.366885494906967	1.627216429846405	0.9495943037011728	1.002627023853043	1.467134737716884	0.274371233880212	1.6304559348288974	1.5812134385402563	0.6482359355247735	2.1701677779326247	0.9587421788666558	1.5443084186038047	-0.5349427261708775	-0.3202826157750281	-0.6532676303021765	2
TARGET-20-PAVZJX	-0.3211510941248641	-0.6829582748352607	-0.6390580573533343	-0.807027684588636	-0.5944964450240497	-0.9532239897155116	-0.7950735582099447	-0.3502453065842592	-0.9112252488248184	-0.7926792299535014	-0.8714792533124158	-0.6636743909308902	-0.6612052138620865	-0.310293413181209	-0.2457244295952647	-0.4169951462107751	-0.5494328662481346	-0.3893122838205113	-1.017927425023611	-0.3637867492255057	-0.5357399998395106	-0.7259438668240894	-1.120584443215659	-1.0554991741401716	-0.9132932796213766	-1.21980457059655	-0.5778573619121987	-0.7290130719384802	-0.7637376761750879	-0.993647743210772	-1.019685138063271	-1.078451924383956	-0.8604031598448747	-0.5082272470946432	-0.4908405901629072	-0.4505875646068088	-0.6993528557620693	-0.7764430674431642	-0.7722202669347435	-1.095789734242541	-0.8142196858625758	-0.5954064078604784	-0.5519833886768284	-0.4681496935589235	-0.4869092823917283	-0.4869384463150878	-0.8022696811188997	-0.6434872434752567	-0.4277560934852512	-0.5382295343875565	-0.3396275330012708	-0.3311926018765626	-0.2649498167750145	-0.2014249559894794	0.3336271039977269	-0.4126705523260374	-0.4970361081462741	-0.0308247891849973	-0.0946760533934742	-0.1499670613340303	-0.0531257344042194	-0.160083950956915	0.0579699935526422	0.0214881418208139	-0.0547194302673232	1.1248913430920202	1.4958474588804922	1.1770416538354542	1.420448439398002	1.3793141282566852	4.300622411665119	0.5012643264638076	1.2599279633798162	1.464348869238084	1.5122422942470202	-0.1523805179938893	0.6329946266399338	0.3605167764272016	0.2939501974041648	0.4394211773011216	1.4304765867032487	1.2118839206514784	1.3180887687375535	0.2592046151372827	0.5321385550290068	0.8143704781526139	3.106909246591422	0.6948265980863383	0.7848847555421633	1.234718852108313	0.8396131083524537	2.359197404755635	1.787839387786733	0.5553380373500376	1.0166717550010202	1.4089951065622237	2.9423820126019176	-0.4974806910506534	-0.3409637192021691	-0.5635919644890288	2
TARGET-20-PAULRS	-0.324329647427072	-0.6864795350165949	-0.6404803656741616	-0.8036420483374912	-0.7177235017110865	-0.9478397833287436	-0.4789031386038903	-0.3434943464297061	-0.9101615986361368	-0.8030090371897656	-0.8658223297619919	-0.6651484260179943	-0.5245764153976907	-0.3109302828052349	-0.2454707099800412	-0.3349673166775229	-0.494128446332652	-0.2742988455177237	-0.9979891683926372	-0.3702861825305061	-0.4793543270865869	-0.7271158982736199	-1.0771686802857574	-1.0585466426331578	-0.9132932796213766	-1.190941946370058	-0.5951011419541252	-0.7327886947352946	-0.7621034729834436	-0.992450424946146	-1.0312277389328046	-1.0982607755010554	-0.8903684424830361	-0.5110779353752091	-0.4941761473325342	-0.4537448272970371	-0.6997299056335715	-0.7761416338439228	-0.7824048611179661	-1.1365212054945102	-0.8712849330890086	-0.5934862322323858	-0.6379698723746438	-0.4625423275120804	-0.4778530831151625	-0.488239084628025	-0.8081029138242596	-0.6357283929812904	-0.4276466309436047	-0.5375235885521247	-0.3359315370192471	-0.3302903595434909	-0.170651647261647	-0.2065528879386222	0.3216836731405958	-0.1772446607285601	-0.6011772482699412	-0.2320543816981768	-0.1608180915980969	-0.3574870490543959	-0.1346667266275963	-0.29378329371188	-0.0123821288944158	0.1569352457255721	1.4337281762378078	0.2177189514906288	0.698289279933788	0.4278012971413051	2.379735791956853	0.4988482268599234	2.2719010740757155	0.7722982556719228	0.0511724618585807	0.2133662095339842	0.9774741099478246	0.0336015278038666	0.8803475110439268	1.404397309267266	0.6384360011605078	0.1590565139705274	0.6380809749689034	2.1624411447426	1.2009057622104151	1.573564563226638	1.1285136799578694	2.808556782671844	1.6218393288420827	1.3782380647704875	0.6169723672651225	1.1661631709422775	1.1898632387011594	1.0980542807410405	1.7375206329319175	0.5304828768494835	0.608179736282919	0.8964238510995136	1.4462886006445144	-0.6704820675441817	-0.4282171790243863	-0.649493383561309	2
TARGET-20-PAVKFD	-0.3228897137431826	-0.6844849384922015	-0.6207833065946426	-0.8018053064036716	-0.7328960910105569	-0.9440596476669018	-0.7913057362820833	-0.187378392855665	-0.9111672315417992	-0.7881997784638958	-0.8768025245354689	-0.6650075048815599	-0.6156361369919293	-0.3107499193374932	-0.2442589148028544	-0.5578364323810083	-0.2881816436359354	-0.2291196883150474	-0.9659958338250478	-0.3718039347126139	-0.5328069871379253	-0.7257785803376171	-1.1270172163009553	-1.0600868577810387	-0.9132932796213766	-1.2366457990880826	-0.6033203994298261	-0.7259431730289208	-0.766163709779178	-0.992017352382345	-1.0285706977759912	-1.092380510248184	-0.904461967632202	-0.5137050402612207	-0.4990648233092688	-0.4573334427646781	-0.6977010182297738	-0.7765915999413411	-0.7884808356627063	-1.1947726326360797	-0.6770274682725249	-0.5810131721970402	-0.6049699197504679	-0.4596355095726868	-0.4898946856232776	-0.4886704017035235	-0.7667450552024931	-0.6153158467152852	-0.4266045264966418	-0.5377428781896773	-0.2888470639477455	-0.3308166675711161	-0.2123858232111266	-0.1937739609654435	0.4849536644542715	-0.1268761691308456	-0.1141942068667003	-0.2295092922344162	-0.1138806894524694	-0.3141041017490534	-0.0754472851730049	-0.2883504709314661	-0.0022553615012544	0.3934935169052013	0.3244560566168795	0.3609935233948633	0.928033666419721	0.901048854966882	1.2602593457893692	0.9696027312697604	2.5049797724802683	0.360785278297478	-0.3182462700477889	0.1649271972538409	2.3609121540464786	0.0872607490116338	1.580104198997858	2.02161835754049	0.7456081547608193	0.7848869162589986	1.0901151498701531	2.4997910317870478	2.04040403718656	0.9711118663671562	0.2478621043392827	2.3333938682631	0.976737076848088	1.383157151604563	0.6440795758540772	1.0572840812250357	1.565540933465232	1.4515688647048732	2.745938384208695	0.2054053986139202	0.7996720802993963	0.6087416372227575	1.3518178237130534	-0.4923802520623979	-0.4857170010808241	-0.6228116064568735	2
TARGET-20-PAVRHS	-0.3231081556952277	-0.6811980804362765	-0.6402751670196716	-0.8065616455905027	-0.733536880393999	-0.951706961588062	-0.7637061490334143	0.320726078878667	-0.9123275772021796	-0.7907756813672753	-0.8821106297436415	-0.620639894286545	-0.6588313342408529	-0.3042244934631967	-0.2456600529764766	-0.4386664016350995	-0.5866077529218453	-0.3235798889446542	-1.0188157631903376	-0.3679613980064896	-0.5394361944175285	-0.7235697518365789	-1.1164165207863537	-1.054684118653355	-0.9126204185185138	-1.2752326472971334	-0.6128725094691542	-0.7338472805661772	-0.7659362691287946	-0.991961307697618	-1.0302335051882503	-1.1065118638797526	-0.8963648073499053	-0.514177049649724	-0.419887034995248	-0.4502340949697624	-0.6990476249137103	-0.7669195131482913	-0.7378132948034829	-1.11313842956626	-0.1200412023117148	-0.6048440387463645	-0.1375547744605891	-0.4626375289729775	-0.473817789273475	-0.4875703759838414	-0.7794062738030761	-0.641265469732018	-0.4276893634358244	-0.5380806431012094	-0.3401494151276247	-0.3311926018765626	-0.1587152542358862	-0.2078703918651023	0.6548360375170972	-0.4192919768787742	-0.3310124974610903	-0.1994707932975764	-0.1183421839077706	-0.2637564119477636	-0.1490594340428626	0.6206741755982407	-0.0363539182336837	0.3210475164220552	0.0073857579254003	0.7115208851073735	1.369577562520359	0.9598419034986436	0.84132323751514	0.4788354486906332	2.7621756729309555	-0.0982564836589386	-0.2637187014445369	-0.0433611254885595	4.5666952353966765	0.0843462042985821	1.495589727029468	0.513912748069108	0.2483877154725997	0.7764775179049231	1.473794197081519	1.2913957738874144	1.3172469263670117	0.6329704714272553	0.8498412592312303	3.2510728095133765	2.147623527891361	1.1428734238900622	0.8340454167487495	1.0796650446282017	1.2757234433932174	2.2021179287175787	1.8852333745757968	0.3997479443386722	1.029341429639716	1.4325835098713788	2.355865006633053	-0.5420226868853856	-0.3311661908746744	-0.6330024366154358	2
TARGET-20-PAWHAB	-0.3213472460818026	-0.68317176375989	-0.6416894283344404	-0.8067946650895693	-0.4020749957622631	-0.952962861923082	-0.7393261247943111	0.0864143738205737	-0.912008482145575	-0.7579351023177493	-0.8623948103990006	-0.662690761398578	-0.6503292896062143	-0.3035117467941208	-0.2456449055367618	-0.4294395136585107	-0.6181579901308202	-0.4817255237518009	-1.008945339115598	-0.3504325226954053	-0.5220326547647552	-0.7286335287403197	-1.1222888237295994	-1.050141382925364	-0.912562744709697	-1.2498087341601254	-0.6036536125707328	-0.7307350382233825	-0.7648074896046693	-0.9911002575413548	-1.0256354437058426	-1.093924664784084	-0.8884826891180069	-0.5082396683943406	-0.4056587989435579	-0.4347952601448697	-0.7000710459935021	-0.7706284569998266	-0.7178571422737104	-1.1365668749787452	-0.8708725906574369	-0.6022724904094156	-0.3732476758879778	-0.4606319515300772	-0.4421425181444768	-0.4836316820695998	-0.749826292949294	-0.6414911186278157	-0.4277506203581688	-0.5381772875276027	-0.3393545485044089	-0.3311926018765626	-0.2309483765078694	-0.2025099592230512	0.8082903154787017	-0.3861905622397049	-0.2970831069064371	-0.2105918677645403	-0.1816365312279622	-0.305002739531364	-0.1844760225478515	-0.0759400758064739	0.1493491000436134	0.4244576444421271	-0.1034222756371754	0.9037528325802342	1.3365658589257532	0.975786147886438	0.5171890705820481	1.3467795488235337	3.960044033113323	-0.0652086148746377	-0.4029527569278106	0.1252139324499771	2.8984500590118536	0.1360637815962278	1.565564203044225	0.5833969038128466	0.4955997103271583	1.077142745277372	1.756696007373105	1.2635694555296315	1.6105056190501807	0.3121509386882024	0.0855819707475994	3.453365842131128	2.2659742476317533	0.9412689444363584	0.6799173978790318	1.4709080668966394	0.298533554589748	1.7355440482569298	1.5494787160996493	0.092393121043499	0.4354173192310413	1.0209334355640858	1.8781530366885968	0.0541938178952434	-0.4220821701306365	-0.6367548458631064	2
TARGET-20-PAWVNP	-0.3213962840710372	-0.682626277772878	-0.5917215442146273	-0.8008869354367619	-0.7146064414899355	-0.9483496042568208	-0.755353949341932	0.386082950783078	-0.911950464862556	-0.6945678908946146	-0.8689768608571345	-0.6625582955303295	-0.563625166524063	-0.3061612239409473	-0.2446451745155827	-0.4049643978792314	-0.5230007202874118	-0.3658160423417733	-0.9654891520558778	-0.3601766909717829	-0.5181419236299993	-0.7240656112959956	-1.1098574122182177	-1.0469141227808745	-0.9107440972716732	-1.2511616696707424	-0.5645982556802825	-0.7320335701759317	-0.7653466081833561	-0.9905245257800666	-1.0252364561944705	-1.1039226754660216	-0.8842810982871523	-0.5164936220432993	-0.3876259429952619	-0.4512825218593069	-0.6993169462504977	-0.7586191676619342	-0.7103464116647382	-1.115307730067416	-1.0350732375154306	-0.599419704227948	-0.3444358550062835	-0.4629516937939382	-0.467882693375347	-0.487791049836422	-0.7491419027546679	-0.6313542759242893	-0.4276210545997392	-0.537297185492325	-0.3200127940061572	-0.3293881172104193	-0.1641750242084154	-0.216197361125927	0.7371293325125172	-0.3727536368973409	-0.5711702854614458	-0.2953787848623255	-0.1924609692533166	-0.392304383564814	-0.2300046408161037	-0.2627152199302187	0.0362298108273639	0.1096101808852993	0.176082433966796	0.7693820586617067	1.0129023169821103	0.7920918806658821	0.8072890637283845	0.6687050855312602	3.138784217276764	0.3245361355768673	-0.0173067884193163	0.2916665420801097	1.587860658921388	0.3247233834499116	1.0632723493908651	0.4277853638138919	0.5821182654665651	1.2186619692853051	1.761602672111481	1.0905736258206429	1.6844063161125364	1.307437281353196	1.2894471387592548	2.210248791697407	1.7164472411073113	0.8953086668536951	0.8953520150614533	1.5358258113495875	1.1876548133237088	2.17664635389049	1.6876963534406728	0.6155182620970645	1.425939072524141	1.0578910529971428	1.4101077154580757	0.3477144321901757	-0.0181016551129285	-0.4993060240994988	2
TARGET-20-PAUZRT	-0.3185119587042371	-0.6830279855045275	-0.637917394244552	-0.8063697471795066	-0.0322852173310777	-0.9482003883754324	-0.6804874442861596	0.3993179326166852	-0.9119891430512352	-0.760301440239159	-0.8716005814314598	-0.6309919609690179	-0.6221460051162374	-0.3060132015088007	-0.2452359246644613	-0.5001286114584634	-0.5341017582754733	-0.4016405095048638	-0.9729446123736644	-0.3600006715721074	-0.5142212637942069	-0.7261241793547863	-1.1127780588805831	-1.052220973027756	-0.9125127607420558	-1.21849391432064	-0.5465353266669601	-0.7309255836729414	-0.76621425214593	-0.9875694424035428	-1.0279927050568145	-1.0735387054060928	-0.8674002973309041	-0.5159967700554012	-0.4676271969855344	-0.4297088919778796	-0.6959594069185493	-0.769060128563194	-0.6743280563022473	-1.0718646331890014	-0.7728529040666922	-0.5983513236806675	-0.4384618679786111	-0.457915536512478	-0.4716751553752338	-0.4846280579494334	-0.752341029013269	-0.6392172720624699	-0.4276670499177195	-0.538124304796382	-0.339745291019525	-0.330858438049499	-0.2370029723021167	-0.2185568126021069	0.4268352371337435	-0.3305763041213309	-0.5172576248196705	-0.3076274306107022	-0.1852862675444901	-0.3532456994575048	-0.1951552727054222	-0.2915097448224649	0.1010767120188555	0.0418052074065276	0.262221932728772	0.5522284857307073	1.2212825156616651	0.6001178603969428	0.6834150984692224	1.8042812130849124	3.5971624811223437	0.0839001438347733	0.0871582618157507	0.4468423627118318	1.846392873536509	0.3095976863513638	0.8857090600030393	0.9280501125019156	0.5145980112793568	0.8846408792884419	1.794824112689734	1.093837876084007	1.9106006523631	0.7595178697550556	0.4737309020204012	2.7585641762066726	2.2264997865425937	0.6905028769206726	0.3461387386588497	1.6470948724349737	0.3688197594845777	2.616195398507659	0.7728168584394007	0.3757328741438718	1.729772213387965	1.0305239573518172	2.396340645748111	-0.1396338916346532	-0.2568124248940233	-0.6262692095463858	2
