Case	MYCL	MUC1	CDKN2A	NFIB	FGFR2	WWTR1	SMO	FGFR1	MECOM	MLF1	PBX1	PAX8	WT1	ERBB2	EGFR	ACKR3	CDKN1A	NDRG1	EPAS1	FGFR3	PTPN13	LRIG3	SDC4	ELF3	CBLC	GNA11	PTK6	FAT1	MET	ERBB3	CDH1	PTPRK	ALDH2	AXIN2	RNF43	FGFR4	WNK2	ETV4	CCND1	FKBP9	AFDN	ID3	FBLN2	SFRP4	ELN	CREB3L1	PDGFRB	CDH11	COL1A1	COL3A1	TNC	PRRX1	MYCN	GATA3	CDKN2C	BIRC3	CD74	LCK	CD79A	CARD11	CCR7	PRF1	TENT5C	IGF2BP2	GATA2	LMO2	LYL1	CCND2	KLF6	JUN	CSF3R	PER1	CXCR4	TNFAIP3	CIITA	SH2B3	PIK3R1	CYLD	CHD2	KMT2C	KMT2D	MDM4	RBM15	PTPRC	LYN	CDK6	MYB	TEC	CHST11	RUNX1	GAS7	FES	JAK3	LCP1	VAV1	IKZF1	FLI1	CSF1R	KLF4	MAFB
TARGET-20-PATBUK	-0.31530219940887994	-0.6732135946551419	-0.6136979177601961	-0.8062737979740086	-0.7350573975750483	-0.9521794785457923	-0.6816772827896947	2.161809355313227	-0.9090399311644357	-0.7886276403020843	-0.8397216181526633	-0.6484267239686853	-0.22213683131888806	-0.30604056700045806	-0.2451942692052455	-0.5671309311746671	0.04509350880531822	0.20458110524435666	-0.9945871622282102	-0.12220178373121017	-0.47344340863186163	-0.7286335287403197	-1.0836933337222099	-1.0476302928593637	-0.9074566901691143	-0.5765964799241345	-0.3583670892207202	-0.7277992268524016	-0.764959116704925	-0.9857811074636118	-0.9887927212368132	-1.0571301137720859	-0.7622612763824334	-0.4911976452094325	-0.3439822621539238	-0.43099096828852257	-0.698886032111638	-0.7642721397984321	-0.7866276090797399	-1.053859439029406	-1.139602043918842	-0.49902910790096205	-0.6336765111913965	-0.45106103132788206	-0.4284653717607042	-0.48519646029698954	-0.7562404615175341	-0.6411960393025419	-0.42640707291190266	-0.538242289489517	-0.3387604057759445	-0.3304825037440525	0.03814218530923436	-0.043996153480278265	0.0915022561981893	-0.2021377921720816	-0.6300907784737924	-0.017132852196412047	-0.10552439961987857	-0.009607090538871446	0.28585170238946855	0.6477818738951142	0.5343586424748095	-0.39506438720339504	1.2139799343214597	0.14136550542500323	1.3659552787899718	3.2761569247130673	1.8023994155920857	11.267996585555501	4.109576544362904	3.295475034378426	1.58033906591857	0.6522080444967951	-0.2012541292379396	1.3258715712310274	1.36051924780146	0.5385335349993086	1.3822247084943444	1.500546915757028	2.9803862198701756	1.2909429299202426	1.8411559140551677	0.5101951382855161	-0.004365814885652843	1.6554482999584073	1.2246377824409143	0.5506895457735821	3.5889501025837625	0.5641023048133528	0.788826992814765	1.6501956906292392	3.132541592572056	0.9915837681705416	0.7160302608845269	0.42779912190401687	0.9353371686222878	-0.20654062318437347	0.44417010966220005	-0.5231489270883349
TARGET-20-PATJCR	-0.30100093854845517	-0.684225266249183	-0.6142692551903446	-0.8077815712032634	-0.7344491907026286	-0.9526768648170874	-0.7400493599631266	3.6773396335804525	-0.9107127628248171	-0.8219921318065349	-0.8707361185832717	-0.6527191817844779	-0.569622611294008	-0.3043526137195926	-0.24512610572652874	-0.5861971815883598	0.41631110716903985	3.7256865688915397	-0.8583489888659377	-0.3271614296100004	-0.5371316844377116	-0.7286335287403197	-0.9724928417271061	-1.0409809982812552	-0.9114477177392385	-0.7289708418073545	-0.5698949562326133	-0.7311725870334805	-0.7115442587759787	-0.9771298461302712	-1.0197519954300414	-1.1123141415298008	-0.6959456163789062	-0.5125250167899625	-0.49129922927373093	-0.43450769162659475	-0.686999983781425	-0.7451158161364975	-0.7321313347082004	-1.2088102903527709	-1.1319000763577003	-0.4172454659768397	-0.6826573082198819	-0.46165060716167694	-0.4542698260085217	-0.4857615191013247	-0.5018940079077054	-0.6434872434752567	-0.42755590333697086	-0.5382550445914775	-0.34427094576652156	-0.33119260187656263	-0.1787465953158657	-0.1945059075912657	-0.3048997437361804	-0.4225798566566848	-0.743742460652772	-0.3650691333181082	-0.16801184515463513	-0.3536921573098092	-0.04083051823121203	-0.0969492471816159	0.19077347296282146	-0.42830352797775934	5.0120976054932544	-0.15128867086405304	1.2134394386764735	4.48628086147309	0.8669102250880301	6.821233624637903	3.152027641906833	2.270514070843412	0.08056404238249165	0.1667612570434338	-0.6052091550466641	2.027794554370752	1.8385141598981745	1.0853100958518482	2.5845475459167098	2.272170345009612	2.5299015180442024	1.2267145605763587	1.4121356245984062	0.3342417690171421	0.8192713534007462	0.18330880978485736	0.9807426537786722	0.3331370744808316	3.6491721048660906	0.9283433599249463	2.458097520564116	3.705912822802124	3.659711196253403	1.3590512459240434	0.45775238563898235	-0.008141590571365832	0.4826894378432466	-0.5621377154574458	0.4780455260020755	-0.22532919486875413
TARGET-20-PAVNPN	-0.2429221272985755	-0.6892723187040922	-0.6295464961922714	-0.8032445444861421	-0.6865746211735912	-0.9521421745754451	-0.7854498644313513	-0.6809304122160241	-0.910490363239911	-0.7900160083076345	0.7872277941671099	-0.6561181995952763	-0.5156874388424105	-0.30146928600769407	-0.24583046167326858	-0.5479970699439046	-0.6811457244579062	-0.1752694887768279	-0.671738751308911	-0.36034274700921276	-0.46958260619814235	-0.7286335287403197	-1.1253116872826257	-1.0423833731629835	-0.9132932796213766	-1.1387129984289541	-0.4944915992215805	-0.732061799131422	-0.7645379303153259	-0.9905856654361326	-1.0070232154726444	-0.7730836667693315	-0.675384288021614	-0.3754062894297582	-0.3477034931212889	-0.4399834754954158	-0.6902318398228727	-0.7588900210409627	-0.7829483293241146	-1.0875406836526185	-0.991836188262061	-0.5511583203228834	-0.37822152078817783	-0.4697332111918464	-0.4806456492958701	-0.4863432956217645	-0.7911841515710606	-0.6176764813174762	-0.42780082577390477	-0.5382550445914775	-0.3430157523446757	-0.3304825037440525	-0.0163990225782414	-0.004156729193612739	-0.6908571193432262	0.669846740177201	-0.5476532937520316	1.9594287282112914	0.027387640632568926	0.9478090177891006	3.3661971434260383	0.7053145080744102	0.38966062508266813	-0.4248790343677204	-0.023025642442566135	0.01849609618953016	0.11388376257003681	0.7365359125828348	0.9951570565444119	0.003645521527869991	5.663236885951121	-0.13683303316238035	0.44217813822024427	0.431791445706372	3.0513461255164525	0.7800409592212578	0.2282483734039751	1.8306030938292508	0.6251225603392202	1.4276424287619933	1.6395878161361228	1.1563256264290738	0.682947729210576	5.254289190807322	2.735539128201615	0.39593857945218774	-0.04790040152443082	0.49982970154269274	0.6548255379422638	0.3374612022396333	0.9891035692323035	1.7284352585745475	4.382628291182666	1.7335970023355276	3.154170560440184	3.3429097803610905	2.7107276809215706	0.5681416202923365	0.3652526365006992	-0.4645552932588019
TARGET-20-PASZZE	-0.32485123331256754	-0.6864455510653273	-0.6370784938629608	-0.8049853372144635	-0.7347315724648235	-0.9515453110498913	-0.7731898618115919	-0.7297715423137606	-0.911418639768215	-0.8095928703733185	-0.8660498199851994	-0.6643733597676049	-0.6576653096691897	-0.30929084107776206	-0.24548207055982738	-0.5289467279577578	-0.18183993902492232	-0.3787124257296795	-0.956283336535504	-0.3701832277872996	-0.5401993762939615	-0.7256733980280439	-1.1325484134405355	-1.0575338163296875	-0.9126050388361626	-1.266198984148119	-0.6443194996422327	-0.7338331660884321	-0.7659194216732108	-0.9873605485786504	-1.026165989261505	-1.1103020613769616	-0.8476495120866506	-0.5174749047193983	-0.49115329864755974	-0.45068342077956713	-0.7005558243997192	-0.7773517368437758	-0.7793858952328113	-1.2200792355877235	-1.1972858047926322	-0.602269257790513	-0.6155349556033609	-0.461412603509434	-0.4906731759396386	-0.48440738409685286	-0.698186665357098	-0.6336454800970042	-0.42766505012128564	-0.5380134335254941	-0.32491045703809307	-0.33060781517920135	-0.20880689913296835	-0.23217101984240052	-0.7523199424106575	-0.41755670699598796	0.3873361205398762	-0.36441836360712127	0.12939347467464762	-0.06917732397490471	-0.0765449994612688	-0.27961733524706234	0.16062670014855182	-0.8524330484580266	-0.010121618658610578	1.1890137034255097	0.9313280710193403	0.6495552208314649	-0.04793215442242037	-0.6294111276857108	0.2241984630693904	-0.14352541727293672	2.1935914808963575	-0.3466455382277799	2.878300964976363	0.7847848900594775	2.222189943198043	0.7041264751051012	0.21195445010420347	0.8934276905901404	1.03178240754813	1.2637251206433473	0.5668968555265806	1.6673677414071515	0.09760114027368916	4.68057379906341	2.924573749781867	5.635883401335607	6.676925767959562	1.5674016892282254	0.6780529893333437	1.4660866141433577	1.5171612191234047	0.12428071170534169	1.7603383687758647	1.5139624980953093	3.4519524948078675	3.0946454516216817	-0.5354094177512896	-0.6564267876513308
TARGET-20-PAWVCG	-0.2470502343923266	-0.6719762302756578	-0.6310693920888292	-0.806630180737287	-0.7299419433445182	-0.9531245124612527	-0.7685354935477631	-0.5174349014322229	-0.9119601344097258	-0.7946439016594689	-0.8669749468929094	-0.6471668890089614	-0.6658902273876931	-0.30844624249433705	-0.24539875964139576	-0.21964712539770806	0.3068821773301281	-0.3534572848182111	-0.9816371658421519	-0.365072022955212	-0.5007533483277442	-0.7258987886914151	-1.0629019587600383	-1.0476692477171896	-0.9132932796213766	-1.1257755526086808	-0.4382271719913815	-0.5830482003375221	-0.7599469986686966	-0.9767681031652139	-1.0306583729706305	-1.0262002304923945	-0.8240031573909554	-0.4707770285068167	-0.43002921351414514	-0.43930649127530985	-0.7007712814691491	-0.7648400581738144	-0.7915677350736297	-1.0611323043938083	-1.1499842372851994	-0.5143581867366777	-0.48692353309931835	-0.4694063528427661	-0.4860379446064436	-0.4860156283861145	-0.7980917177214729	-0.6420812772783634	-0.42753380032375377	-0.537647214924973	-0.34368215567525057	-0.33083337576246924	-0.19234783603258038	-0.09335518947102005	0.7167690743978014	-0.16298005731710408	-0.3710952155276167	0.9117925857538642	-0.10384634275868682	-0.10859317436405735	0.5020973364551871	0.10113722578400851	0.04298021065825418	-0.28841176663227924	1.7591792951292364	1.1774372645604512	1.456075199875293	0.1857746547288716	0.5046080003933687	0.9348211361097252	-0.04043615945504267	0.5925758167329135	4.620120513077151	0.6274602060307594	0.4758302876698212	0.843129834365118	0.5531379630553778	0.47433498431214566	0.15087982409483672	0.4782840795556382	0.6481771447689204	0.3293900882512282	1.4029189020933301	0.6550774677498495	0.6970693482223431	1.3258160275506186	1.7449313437247995	1.6293847759102387	1.6864455905786087	0.604979056489203	3.5768106689725356	6.826023507177074	1.7822765399465599	1.5247256808732563	1.6368268083128596	4.397265261418178	1.9633852593491699	-0.06996465204913188	0.4655617649668657	0.28987550296175596
TARGET-20-PATJHJ	-0.2636785707418853	-0.6837930600997294	-0.40889356656712655	-0.8070825127060635	-0.7341668089404336	-0.9531369471180351	-0.8071235893290805	-0.7316315007236884	-0.9109738405984027	-0.8222890155309921	-0.8784101221128012	-0.6425982257657573	-0.6621986877123825	-0.31243911650434314	-0.24573200331512213	-0.49318458283470307	0.7291185277717039	-0.2281572716443082	-1.0298508973058964	-0.3729098679218961	-0.5031626087611892	-0.7286335287403197	-1.1280152666153855	-1.055370323456594	-0.9129087875625979	-1.2647896763245596	-0.5411414389485315	-0.7337202502664713	-0.7650854726218047	-0.9941929051440273	-1.0296598258475747	-1.1022693382861692	-0.7251996060811357	-0.5139348343056236	-0.5362145912859895	-0.43996550246302357	-0.7008610552480782	-0.7784569933743276	-0.7921112032797781	-1.2248802401179137	-0.9195879036445439	-0.5539561519830081	-0.5293099518398096	-0.4669818889719183	-0.4907017443916152	-0.4841432441824003	-0.7853668349167386	-0.5560222599426032	-0.4270557437236017	-0.5382256097407994	-0.3449774938760467	-0.33102551996303087	-0.27586935672007296	-0.21814347803693673	-0.28462177303878744	-0.39818333205461864	1.2374145100661507	-0.3099985519339019	0.7859940754589024	-0.20781524305403265	-0.1810278122371342	-0.333494238209631	-0.07117221246970418	1.4013148020873418	-0.34390825601917824	0.8598824835842175	1.0389765145241212	-0.6254123532264457	1.1071545496566397	0.12702730263746226	0.4994800799049705	0.26268987668478294	5.517646574219681	-0.09287959993199957	2.3666512148863084	0.34918310748255493	0.1875984093268777	-0.05575297802843057	0.006346435310641866	0.16563200433967493	0.7197664900683102	1.0487044273558725	-0.18802529025731296	2.187942374738624	0.7036397240724142	1.8923259805459702	3.7748505534424557	1.695782688077335	2.3333186627375597	3.805968959863638	2.9570176204197987	2.153757194618262	0.02719510306617178	1.4205837298011466	1.1668148294164498	2.076512811661029	4.985511075280847	2.0818471462327315	3.410851577749667	-0.4560313917476045
TARGET-20-PASFZN	-0.3229164617373106	-0.6900304222323674	-0.6145247476326997	-0.8077815712032634	-0.7265642230351873	-0.9448803350145385	-0.6758214109389629	0.48167275776738183	-0.9119988125984052	-0.7643530298905762	-0.8772271729521226	-0.6569862737957123	-0.3233142997569309	-0.31040287514783854	-0.24583046167326858	-0.5846262243682078	-0.36647886454839373	-0.20326187544700577	-0.4461864006356784	-0.3713356566870621	-0.5412169521292054	-0.7286335287403197	-0.6730260647005696	-1.0554841915025464	-0.9132932796213766	-1.149296900183884	-0.6169335446239556	-0.7325699203302455	-0.7526857453120098	-0.9915231401624781	-1.0312083287295488	-1.0955468069228071	-0.8835201802626669	-0.4978803044466632	-0.41709350586568544	-0.4501562118293962	-0.7004660506207901	-0.7578677679652746	-0.7094877318990237	-1.2158662256670574	-1.153577507046038	-0.5977225793041288	-0.6844251628247485	-0.46096198326118737	-0.48465951679857516	-0.4879348221949215	-0.8101799584846947	-0.6426714359289112	-0.4277443052115354	-0.5382550445914775	-0.3451246913988645	-0.33119260187656263	1.6779207924695483	-0.16468984650997762	-0.6972402718584055	-0.04512440840300478	-0.7248637972508856	-0.2803981949806969	-0.14371625653457115	-0.37468205433743074	0.13115968291174995	-0.05003967146080343	0.09349261235414953	-0.16194976764001495	3.117377456057023	1.0608710836460564	0.3756666241195664	1.2283835429771472	0.7166593234205166	-0.17831146973645678	0.19447570238093878	0.18048970454209726	2.352042034345692	-0.0586787733770303	-0.6138551749640601	0.4464981339500117	8.111049329805336	2.3226785574296187	1.5614900846518764	2.0771222705430574	0.9276049380464929	1.7881090003791127	1.6810316893685517	2.169577805947058	4.558983365151332	2.508989732196846	1.821191715400957	1.5413975381935876	2.593352484062649	3.435217293093996	3.2356626251621416	-0.18188044280928867	1.6163741688570339	1.469126426904212	-0.06917944719262006	0.939407312417331	0.8348868789863508	-0.739120191355861	-0.5186594570286652	-0.6117290786594373
TARGET-20-PASWAT	-0.30717972519201775	-0.6248065059163448	-0.4101026292274055	-0.8034775639852089	-0.7355569960773931	-0.9524530409950045	-0.753837488504093	-0.6530310360671057	0.5224785100465298	-0.7567650311684178	-0.8664138043423311	-0.639931997864418	-0.4029961313604107	-0.31287198882692324	-0.24574336389490828	-0.5823950674049032	0.27771183710774233	-0.3497801894003521	-0.9800249965766109	-0.36924002949469864	-0.536637860870608	-0.7286335287403197	-1.0634888445030461	-1.0471688276205044	-0.9112439369480856	-1.1244085240198285	-0.6593210329234738	-0.7338402233273046	-0.7642515235703987	-0.9945444581664069	-1.0157966273443304	-1.1028620440676258	-0.7672899520225113	-0.5134131397183305	-0.5275525662611144	-0.44149920122715725	-0.7013458336542953	-0.7741844997502976	-0.7913068703346784	-1.2243493323636834	-1.1818082370932823	1.1858134803981557	-0.6863333233506361	-0.4365904092715127	-0.4814812765161841	-0.4882624894305715	-0.78367973350673	-0.6401198676456605	-0.4277204129067722	-0.5382238927078432	-0.3448436779462124	-0.33119260187656263	1.722110701839417	-0.061330371807103684	-0.4338970257349291	0.00939959791401349	-0.5661249277076074	-0.2573828543109432	-0.10879982316371854	-0.42182162557144803	0.1030312643652713	-0.31226504597422305	-0.045081377670479886	1.0676733344384959	4.369861937289305	0.18978835281775921	2.3007490894702656	0.3912906161299687	2.4393044716582346	-0.05715367950698914	0.543466552963226	1.8224207093335714	0.8238251254455641	0.733649874109495	-0.6719818802961635	1.1469991851469923	0.4994330149165481	1.2789643812580014	1.9307384703313928	2.283992406918249	1.4304028022710928	0.8299053172173071	0.23525450510376672	4.6317906618162015	4.1818989002391636	0.03230914703978517	2.805732551233648	1.6802836605128268	1.3295442670512763	1.3441041919183143	0.014980937897515277	-0.02005065623950627	-0.19610761647788233	1.2465487322652582	-0.25391376995867615	0.9461955827203625	0.39936292592913536	-0.7243041053434911	1.1965116805365787	-0.05696940148490785
TARGET-20-PARIEG	-0.2928829223306143	-0.6475426406976791	-0.5634041298950166	-0.8073977743812714	-0.7340147572223288	-0.9498666323842706	-0.06371949137031997	0.9948748932918866	-0.05203763504918168	-0.8086760235772004	-0.8826414402644587	-0.6639111384401	-0.41466683469651977	-0.30574203436419595	-0.245720642735336	-0.5637265276798566	-0.627849004790682	-0.046269813173476254	-0.9941462832862051	-0.35711129652082985	-0.5122609338763107	-0.7286335287403197	-0.9676415591860792	-1.0580402294814226	-0.9124358623302998	-1.213702267720539	-0.3635596606665177	-0.733113327723432	-0.7477325933703255	-0.9884101126744503	-1.0308869820312003	-1.106324693632977	-0.5296519446364619	-0.49853242268077963	-0.4798957932000687	-0.4355321544729497	-0.7017408382815834	-0.77496647966717	-0.7911329605087108	-1.1147482788855387	-1.186005293986065	-0.5830432568678182	-0.6657083529605263	-0.4323317305873794	-0.3650791189377373	-0.48868043233318625	-0.7987442758140234	-0.6406753110814702	-0.4274889627826563	-0.5380985493020386	-0.33458267244651724	-0.3286446026952028	0.14719137059135243	-0.07113415102473444	-0.809286345888667	0.0016650890614633394	-0.7241771879687351	-0.11284110256273935	-0.16796066666176263	-0.13752364319337712	0.17222399102624514	-0.10855957873103647	-0.06292955999509335	1.064296735843982	8.042821728952006	1.5430275101502986	1.0131833562370542	0.9462350352514685	1.8836679898035877	0.5327586455453163	0.9697691814068196	2.287202536333038	2.3566752087477085	3.6621795427205766	-0.6166373718494558	0.2900980933353691	2.466155330595612	0.5696195469987111	1.234021240890341	1.8607796007500637	2.347211264025867	1.4153948297733336	0.8625939881795973	2.8433306178199227	1.1177208770996014	0.42989831984118415	1.2711469812460319	2.224779724598962	1.9400256809144427	1.0838504378369473	-0.04368036119101258	1.087152866000229	1.4294683680386846	1.0572657349430334	0.9066503937453573	3.1093999698878387	1.8445821466549204	-0.6591949339128749	-0.47641050453861067	-0.3543887796625452
TARGET-20-PAVALI	0.28582330462522143	-0.6907780691602529	-0.6417698983950247	-0.8026140211357264	-0.7347858766498608	-0.9373200636908547	-0.7064889151134137	-0.6511882994943067	-0.9033832460700827	-0.7956480671980745	-0.7781475977378616	-0.6621806268846853	-0.6682954798673572	-0.3042021035154771	-0.2446981905545847	-0.5850040495224215	-0.23575132384507488	-0.5639836084677037	-0.9302912198053565	-0.301392853721652	-0.31503079404522427	-0.7265749606815289	-1.0944823839566815	-1.0319554573757743	-0.9126550228038038	-1.1799352522680606	-0.5601554138015252	-0.7147080487438207	-0.7438155599470547	-0.9606934685911916	-0.6147365376022965	2.5134698914070674	0.29186658382080266	-0.49095542986533214	-0.2975242049507128	-0.4081712081612366	-0.7002865030629319	-0.7457536321580808	-0.7812825992722695	-1.1935795173604438	-0.44393618231124055	-0.580722236495814	-0.6680795230257838	-0.4623043238598375	-0.4869164245047225	-0.4843070778002253	-0.7973675373992523	-0.28873246406656994	-0.41787688859677186	-0.537546155270978	-0.33946963020406634	-0.32712415728206345	-0.2706355540988109	-0.20318593345983998	-0.06327449811324506	0.03631340547104256	-0.35638220597562953	-0.21152614111199672	-0.18377893018142052	2.375185795360554	0.032683693304376746	-0.11958318798641442	0.1411779075547582	-0.6974399887175075	-0.26255331698049983	0.04232163859040624	-0.13121889875551188	-0.5559248813211374	-0.4000713695533642	-0.5410014723430843	-0.34236006647059086	-0.12745367099636448	1.0621311447255333	0.36810659769856857	5.1339764469754305	4.4811052906144475	0.032453431993894645	3.0304278800051647	1.1608244866606496	2.218588337797804	1.6556359301300596	2.3047709470496653	1.48369222609451	0.5362493313920959	0.7748970607429128	-0.22435487491359937	0.0534879261119567	-0.10536438044248332	0.6115340027723897	-0.07912375781171532	-0.37309614518370104	-0.20497448006834168	-0.18938510617790577	0.08260512641084838	0.4385831226848715	2.290895082167118	0.7857664940214032	-0.6691862803417601	-0.49609221386159086	-0.4747279255063666
TARGET-20-PAXJPP	-0.322082815920322	-0.687286436013357	-0.5930151004385197	-0.8053691340364557	-0.6512551792252178	-0.9430524404675293	-0.5905729816856775	-0.6526263228945751	-0.9104516850512316	-0.743999031016754	0.41440165035994914	-0.662056616284623	0.9727193972418824	-0.307186185992114	-0.2452851538435345	-0.5794400769882629	-0.23415134118569372	-0.10802908653826764	0.6232016647524753	-0.360807703914016	-0.4904728395216777	-0.7286335287403197	-1.0063139989875616	-1.0341039676112425	-0.9111516588539786	-1.2092911342327985	-0.6521291826322355	-0.5771624631178152	-0.7383148656988917	-0.9782609297674923	-1.0297762870671103	-1.0881535821751653	-0.8722800977053217	-0.48946487390163756	-0.4896835687696928	-0.4150608705782434	-0.6968571447078403	-0.7308698021201762	-0.7744185958286142	-1.1819566336226708	-1.1746511506024317	-0.4380489849239607	-0.6714749263144957	-0.4672071990960415	-0.412931275998456	-0.4826319626465453	-0.8018558637919165	-0.6434872434752567	-0.42736623843307964	-0.5381083609189313	-0.3372054646712698	-0.32846081259031784	0.3110243463586302	0.5681953932206647	-0.32836929069116305	0.15126932708101232	-0.7385484659298273	-0.20377489396034118	-0.18118264897365502	-0.23804043965503496	0.02181264920052948	0.018336042037241894	0.41063156207892987	2.909811421561837	1.7893014613697202	0.21616341443950032	-0.2890068271145306	6.800462872370829	0.04368919867074302	-0.3085965185379557	-0.11414775552575929	2.1353261684343052	-0.26550881410315197	1.5273428386638659	-0.5723842222866803	3.348328613431758	1.8269620794378842	1.998555273960296	4.6401637089445815	2.8738197402736274	3.0465216658926986	0.9017801456318751	3.2956998705924976	0.1359416078536314	1.7389570934020941	0.9756202371449497	0.26793161895238593	2.908981758810016	3.4245530361924055	1.5306750109872076	-0.40856897780899903	0.23134416280307957	1.6753403559628701	0.2978626547222896	0.7263675782847889	-0.19666155441555966	-0.15231271617507855	-0.7420481190345245	-0.47182657840189657	-0.6459411513346103
TARGET-20-PAWXSX	-0.32242608184496435	-0.6898727018431516	-0.6368189779175765	-0.8073566532932007	-0.7220243931660545	-0.9496428085621879	-0.7774826124910128	-0.485178400489677	-0.7474908065980123	-0.7639775592978801	-0.8822319578626854	-0.6631924406442844	-0.394049637898008	-0.30724713640535084	-0.2455918894977599	-0.5657031498024276	-0.21373766281532652	-0.4677671633479065	-1.0045299694128311	-0.3503461735559419	-0.5369970052830471	-0.7286335287403197	-1.0524298957370544	-1.0473546123270583	-0.9086024765042753	-1.0739693970146449	-0.5414607682085671	-0.7314619338272552	-0.7652202522664764	-0.9804364825291746	-1.0156219355150269	-1.1074321175930668	-0.7885873858600121	-0.5072583857182417	-0.4644062995936133	-0.3874602838346345	-0.7001428650166454	-0.7513367066483778	-0.775991936285414	-1.1435485973811501	-1.175593647588881	-0.556010481295555	-0.6676796511508736	-0.46186005037565064	-0.4627689404715449	-0.48505268793849005	1.9678792118854898	-0.6414216881983396	-0.4275737962524323	-0.538183665078583	-0.34315759723030004	-0.33039896278728664	-0.2685752635431395	0.6965357757060128	-0.0936914541593345	-0.3947869979090339	-0.419817146881649	-0.35766582244757433	-0.1978485329336611	-0.1231923461344085	-0.17817130665429146	-0.2697558874587303	0.5456661810443684	0.21236414719267843	-0.06618773765943715	1.4330438335140387	1.8198388799549028	1.5072795114172028	0.8251256544395159	0.38848961305236873	0.33186846677772364	2.611573088903015	-0.1336669459286721	1.3000598574243751	0.3151864890314513	6.894680928680345	0.6731436228498839	2.043887466112186	2.687318112959779	2.4535305555306897	2.977588560150926	1.5607907631081255	3.5439417682370937	-0.006340690964595452	1.7158889811440772	-0.0005798166561524554	-0.20812802021824442	0.4929976364953654	1.8476119453901234	1.8304869118516554	0.27898745637057726	0.3488393059448678	1.7543563417392143	0.30732870136630974	1.5100848361622732	1.6123957614647872	0.29670311658715615	0.1913432437924078	0.037306949222664275	-0.6354009212848973
TARGET-20-PAWKPU	-0.3245079673879252	-0.6887921864695177	-0.6116197784456069	-0.8073703603225575	-0.7355569960773931	-0.9549772763218265	-0.7323387398568839	-0.7239505613641714	-0.9123275772021795	1.3280136050904403	-0.8836423972465712	-0.6633700012761918	0.06588169550140696	-0.3069063116456182	-0.2457130690154786	-0.3628110419896343	0.011909312471222396	-0.5393284845702686	-1.0126829396985662	-0.35337503567866047	-0.5456763285836563	-0.7286335287403197	-1.0805923718707011	-1.050324171104393	-0.9114438728186506	-1.2260759904113885	-0.6198699854281967	-0.7340448832546086	-0.7665933198965691	-0.9902850621271414	-1.033015634321602	-1.1143418192032046	-0.5690294524035849	-0.516661309589215	-0.34888136174681345	-0.4209500341920849	-0.7012201503637946	-0.7590298163333645	-0.7844618882782383	-1.2027762097482395	-1.1704688202250622	-0.5639320139161625	-0.6809596065755259	-0.4539234219188569	-0.355165866101875	-0.4864001358565201	-0.764675968567577	-0.6434872434752567	-0.4277366217831314	-0.5382410630374055	-0.3316788667691126	-0.33119260187656263	1.727557179614813	-0.22933365027524255	-0.6807063786491979	-0.009916695781211586	-0.39737091415703896	-0.3560421198023397	-0.180771353202468	0.8524583764755356	-0.20441851223835514	-0.33787773073339183	0.08011044560989808	0.9747905308308236	1.3004609384387769	0.9350437516396152	0.4560906909093255	0.1896269968865586	0.5696379505092892	0.23098029941828635	0.19974604724629685	1.2208056689502442	-0.5324446593160801	0.9720354713605414	1.6276473220044698	4.3570562805451045	0.9034755275772284	2.229775919768549	1.4014988923646607	2.419100926491912	2.1842890891226694	2.2812324950060416	1.7248292644222012	1.5619061874694329	3.1998236964659665	1.798529396352392	0.6397826773416254	3.6541062930573798	3.7190631653766593	2.8402380416347213	-0.23882694949218178	0.48426841984033364	0.07950353259821337	0.578798348492622	1.3591341588249481	0.8867396979972576	0.9704961509446821	-0.38210600414226803	-0.5258342979383047	-0.6529473470686217
